"assignment.id","worker.id","trial.num","rule.id","rule.desc","example.num","polarity","string","time"
"3L6L49WXW0XYN7JYRHOML17HWGS54A","ab9335a",3,"suffix-s-2","The sequence must contain at least one lower case letter",5,"positive","&*KGGKc^&&","1495198530584"
"3L6L49WXW0XYN7JYRHOML17HWGS54A","ab9335a",3,"suffix-s-2","The sequence must contain at least one lower case letter",6,"negative","^*FJJGFF","1495198549760"
"3L6L49WXW0XYN7JYRHOML17HWGS54A","ab9335a",4,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","977438","1495198584920"
"3L6L49WXW0XYN7JYRHOML17HWGS54A","ab9335a",4,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"negative","976r9764","1495198594680"
"3L6L49WXW0XYN7JYRHOML17HWGS54A","ab9335a",4,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"positive","98","1495198605118"
"3L6L49WXW0XYN7JYRHOML17HWGS54A","ab9335a",4,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",4,"negative","9F","1495198611914"
"3L6L49WXW0XYN7JYRHOML17HWGS54A","ab9335a",4,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",5,"positive","098345","1495198625274"
"3L6L49WXW0XYN7JYRHOML17HWGS54A","ab9335a",4,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",6,"negative","098T345","1495198637570"
"3LYA37P8IQNLQPPADJ2FV4W52MWKBJ","c09faf8",1,"suffix-s","The string must end in <code>s</code>",1,"positive","123ds","1494012878705"
"3LYA37P8IQNLQPPADJ2FV4W52MWKBJ","c09faf8",1,"suffix-s","The string must end in <code>s</code>",2,"positive","456gs","1494012885768"
"3LYA37P8IQNLQPPADJ2FV4W52MWKBJ","c09faf8",2,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","23456","1494012910147"
"3LYA37P8IQNLQPPADJ2FV4W52MWKBJ","c09faf8",2,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"positive","34567","1494012919051"
"3LYA37P8IQNLQPPADJ2FV4W52MWKBJ","c09faf8",2,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"positive","85246","1494012922106"
"3LYA37P8IQNLQPPADJ2FV4W52MWKBJ","c09faf8",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","ad4f1","1494012977779"
"3LYA37P8IQNLQPPADJ2FV4W52MWKBJ","c09faf8",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"positive","avgh1","1494012988609"
"3LYA37P8IQNLQPPADJ2FV4W52MWKBJ","c09faf8",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",1,"positive","aaaa","1494013009943"
"3LYA37P8IQNLQPPADJ2FV4W52MWKBJ","c09faf8",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",2,"positive","aaa","1494013013887"
"3LYA37P8IQNLQPPADJ2FV4W52MWKBJ","c09faf8",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",3,"negative","bbb","1494013018715"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[sajoafosa]","1494014075841"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"negative","sajoafosa","1494014084185"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"positive","[231]","1494014096569"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","231","1494014102143"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",2,"suffix-s","The string must end in <code>s</code>",1,"positive","hihos","1494014116100"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",2,"suffix-s","The string must end in <code>s</code>",2,"negative","hiho","1494014121883"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",2,"suffix-s","The string must end in <code>s</code>",3,"positive","eeeees","1494014125506"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",2,"suffix-s","The string must end in <code>s</code>",4,"negative","eeeee","1494014128996"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",1,"positive","aaa","1494014149157"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",2,"negative","sss","1494014153298"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",3,"negative","fff","1494014156757"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",4,"negative","sdgsdgsdg","1494014165142"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",5,"negative","3353","1494014168132"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",6,"positive","aaa","1494014174338"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","53567","1494014190218"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"positive","11111","1494014194789"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"negative","fdsdf","1494014197309"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",4,"negative","afafafaf","1494014202228"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",5,"negative","22","1494014204608"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",6,"negative","4424","1494014207834"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",7,"negative","1","1494014211448"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",8,"negative","ghfghfgh","1494014215923"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",9,"positive","55555","1494014219372"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",10,"positive","33333","1494014225717"
"3MH9DQ757WCVK22XNJYV22W0KQMUG7","0f5e5fa",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",11,"positive","22222","1494014230548"
"3NJM2BJS4W65BLEW4B3I25OMFTACPG","550edff",1,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",1,"positive","jkjks","1495198361349"
"3NJM2BJS4W65BLEW4B3I25OMFTACPG","550edff",2,"delimiters-2","The last character of the sequence must be <code>]</code>",1,"positive","ljs]","1495198406175"
"3NJM2BJS4W65BLEW4B3I25OMFTACPG","550edff",2,"delimiters-2","The last character of the sequence must be <code>]</code>",2,"negative","ljs(","1495198423403"
"3NJM2BJS4W65BLEW4B3I25OMFTACPG","550edff",3,"zip-code-1","The sequence is exactly 5 characters long",1,"positive","123s]","1495198467530"
"3NJM2BJS4W65BLEW4B3I25OMFTACPG","550edff",3,"zip-code-1","The sequence is exactly 5 characters long",2,"negative","12s]","1495198485531"
"3NJM2BJS4W65BLEW4B3I25OMFTACPG","550edff",3,"zip-code-1","The sequence is exactly 5 characters long",3,"negative","1234s]","1495198498840"
"3NJM2BJS4W65BLEW4B3I25OMFTACPG","550edff",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",1,"positive","aaaaaa","1495198536305"
"3NJM2BJS4W65BLEW4B3I25OMFTACPG","550edff",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",2,"negative","aaaaa","1495198548032"
"3NJM2BJS4W65BLEW4B3I25OMFTACPG","550edff",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",3,"negative","aaaaaaa","1495198556297"
"3NJM2BJS4W65BLEW4B3I25OMFTACPG","550edff",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",4,"negative","aaaaXa","1495198564774"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[hello]","1494012701641"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"negative","hello]","1494012712415"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"negative","[hello","1494012720320"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","[]hello","1494012729947"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",5,"negative","hello[]","1494012735133"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",2,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","55555","1494012754062"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",2,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"negative","5555","1494012764701"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",2,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"negative","555555","1494012768686"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",2,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",4,"positive","12345","1494012773765"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",1,"positive","aaa","1494012791957"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",2,"positive","aaaa","1494012797412"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",3,"negative","abaa","1494012802474"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",4,"negative","aa","1494012808811"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",3,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",5,"negative","bbb","1494012829090"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",4,"suffix-s","The string must end in <code>s</code>",1,"positive","cats","1494012839814"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",4,"suffix-s","The string must end in <code>s</code>",2,"negative","cat","1494012845465"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",4,"suffix-s","The string must end in <code>s</code>",3,"positive","dogs","1494012861548"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",4,"suffix-s","The string must end in <code>s</code>",4,"negative","dog","1494012866227"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",4,"suffix-s","The string must end in <code>s</code>",5,"positive","s","1494012869606"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",4,"suffix-s","The string must end in <code>s</code>",6,"positive","aaas","1494012883057"
"3NKQQ8O39Y5S8IS6LTXNWHT37Y6UDX","9eabb06",4,"suffix-s","The string must end in <code>s</code>",7,"negative","saaa","1494012897736"
"3NS0A6KXC48C61W7T6X3JUBFM82GZJ","f8403c5",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","&","1494014955015"
"3NS0A6KXC48C61W7T6X3JUBFM82GZJ","f8403c5",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"negative","!","1494014959051"
"3NS0A6KXC48C61W7T6X3JUBFM82GZJ","f8403c5",1,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"positive","H","1494014960730"
"3NS0A6KXC48C61W7T6X3JUBFM82GZJ","f8403c5",2,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","0123456789","1494015001388"
"3NS0A6KXC48C61W7T6X3JUBFM82GZJ","f8403c5",3,"suffix-s","The string must end in <code>s</code>",1,"positive","ends with s","1494015019234"
"3NS0A6KXC48C61W7T6X3JUBFM82GZJ","f8403c5",3,"suffix-s","The string must end in <code>s</code>",2,"negative","does NOT ends with s","1494015028832"
"3NS0A6KXC48C61W7T6X3JUBFM82GZJ","f8403c5",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",1,"positive","must only have lowercase a","1494015047119"
"3NS0A6KXC48C61W7T6X3JUBFM82GZJ","f8403c5",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",2,"positive","must have at least 3 lowercase a","1494015074659"
"3NS0A6KXC48C61W7T6X3JUBFM82GZJ","f8403c5",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",3,"negative","must not have any character other than 3 lowercase a","1494015092361"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",1,"suffix-s","The string must end in <code>s</code>",1,"positive","e5tds","1494013134876"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",1,"suffix-s","The string must end in <code>s</code>",2,"negative","e5tdt","1494013153137"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",2,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[tr567]","1494013195613"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",2,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"negative","tr567]","1494013213969"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",2,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"negative","[tr567","1494013224791"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",2,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","tr567","1494013233025"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",3,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","12345","1494013253799"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",3,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"negative","1234","1494013262534"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",3,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"negative","123456","1494013268853"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",3,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",4,"negative","123","1494013276935"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",3,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",5,"negative","12","1494013282988"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",3,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",6,"positive","34567","1494013288257"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",3,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",7,"negative","3456","1494013297455"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",1,"positive","aaa","1494013313423"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",2,"positive","aaaaaa","1494013318579"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",3,"negative","aa","1494013324791"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",4,"negative","aab","1494013333124"
"3O6CYIULED1RHOSX2O2DO5IOEECWU8","7632bef",4,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",5,"negative","bbbb","1494013340631"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",1,"positive","aaAAaaAA","1495198317363"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",2,"positive","aaaaaaaa","1495198331486"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",3,"positive","AAAAAAAA","1495198338495"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",4,"positive","aAaAaAaaAA","1495198344097"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",1,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",5,"negative","aaaddaarrf324g","1495198359922"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",2,"delimiters-2","The last character of the sequence must be <code>]</code>",1,"positive","uiawr]","1495198388833"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",2,"delimiters-2","The last character of the sequence must be <code>]</code>",2,"positive","234ffdgj]","1495198398139"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",2,"delimiters-2","The last character of the sequence must be <code>]</code>",3,"negative","ertgret345","1495198406404"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",2,"delimiters-2","The last character of the sequence must be <code>]</code>",4,"negative","32er4","1495198411477"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",2,"delimiters-2","The last character of the sequence must be <code>]</code>",5,"negative","gbjiu9","1495198416806"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",2,"delimiters-2","The last character of the sequence must be <code>]</code>",6,"positive","fbm887]","1495198422431"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",2,"delimiters-2","The last character of the sequence must be <code>]</code>",7,"positive","ty]","1495198427742"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",3,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",1,"positive","abcds","1495198448602"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",3,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",2,"positive","sfrty","1495198457412"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",3,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",3,"negative","fredS","1495198462517"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",3,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",4,"negative","rr45","1495198472343"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",3,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",5,"positive","sedf","1495198477520"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",3,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",6,"positive","sf","1495198482504"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",3,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",7,"negative","fgrx","1495198487529"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",3,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",8,"negative","loi","1495198496300"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",3,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",9,"negative","SSSSS5r","1495198503100"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",3,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",10,"positive","43s","1495198509566"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",4,"zip-code-1","The sequence is exactly 5 characters long",1,"positive","abcde","1495198530898"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",4,"zip-code-1","The sequence is exactly 5 characters long",2,"positive","12345","1495198537962"
"3OHYZ19UGC5ZX65X5XUC7AT85LTAOV","b18a3a7",4,"zip-code-1","The sequence is exactly 5 characters long",3,"negative","122345","1495198543860"
